age,workclass,education,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
51,Private,Masters,Married-civ-spouse,Husband,White,Male,15024,0,50,United-States,>50K
54,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,2042,40,United-States,<=50K
43,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,HS-grad,Never-married,Other-relative,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
77,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,25,Others,<=50K
50,Private,HS-grad,Married-civ-spouse,Husband,White,Male,3103,0,40,United-States,>50K
40,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,63,United-States,<=50K
37,Private,Some-college,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,0,0,37,United-States,>50K
49,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,1485,40,United-States,>50K
29,Private,Some-college,Never-married,Not-in-family,Black,Male,0,0,55,Others,<=50K
38,Local-gov,Some-college,Married-civ-spouse,Husband,White,Male,0,0,72,United-States,<=50K
22,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,35,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Husband,White,Male,3908,0,40,United-States,<=50K
37,Local-gov,Masters,Married-civ-spouse,Wife,White,Female,0,0,45,United-States,>50K
45,Local-gov,Some-college,Married-civ-spouse,Husband,White,Male,0,1887,40,Others,>50K
50,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
38,State-gov,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,37,United-States,<=50K
35,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Local-gov,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,80,United-States,<=50K
24,State-gov,Some-college,Never-married,Not-in-family,White,Male,0,0,50,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,Bachelors,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,33,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,44,United-States,>50K
30,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
24,Private,Bachelors,Never-married,Other-relative,White,Male,0,0,40,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,>50K
46,Private,Some-college,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
23,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,44,United-States,<=50K
45,Private,HS-grad,Never-married,Not-in-family,Black,Male,0,0,40,United-States,<=50K
56,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
20,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,40,Others,<=50K
19,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,30,United-States,<=50K
54,Private,Some-college,Married-civ-spouse,Husband,White,Male,3137,0,50,United-States,<=50K
23,Private,Bachelors,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,55,Others,<=50K
39,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
62,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,>50K
27,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,53,United-States,<=50K
30,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,43,United-States,<=50K
24,State-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,49,United-States,>50K
51,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,0,1902,40,United-States,>50K
27,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,65,United-States,<=50K
20,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,43,United-States,<=50K
33,Self-emp-not-inc,Some-college,Never-married,Not-in-family,White,Male,0,0,70,United-States,<=50K
40,Private,Bachelors,Never-married,Not-in-family,White,Female,4650,0,48,United-States,<=50K
36,Private,Bachelors,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,Some-college,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
27,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,1902,50,United-States,>50K
42,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,Some-college,Divorced,Not-in-family,White,Male,0,0,45,United-States,<=50K
49,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,1672,98,United-States,<=50K
41,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,1887,50,United-States,>50K
38,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
66,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,8,United-States,>50K
25,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,43,United-States,<=50K
27,State-gov,Masters,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,20,Others,<=50K
58,Private,Masters,Married-civ-spouse,Husband,White,Male,15024,0,40,Others,>50K
30,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,55,United-States,<=50K
42,State-gov,Doctorate,Divorced,Not-in-family,White,Female,8614,0,60,United-States,>50K
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,<=50K
29,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,Some-college,Married-civ-spouse,Wife,White,Female,0,0,35,Others,>50K
33,Private,Bachelors,Never-married,Not-in-family,White,Male,2202,0,50,United-States,<=50K
59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
49,State-gov,Doctorate,Never-married,Not-in-family,White,Female,0,2258,50,United-States,>50K
34,State-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
28,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
50,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
61,Self-emp-not-inc,Some-college,Divorced,Not-in-family,White,Male,0,0,50,United-States,>50K
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,50,United-States,<=50K
33,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,41,United-States,>50K
26,Private,Bachelors,Never-married,Other-relative,White,Male,0,0,40,United-States,<=50K
41,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,Bachelors,Never-married,Not-in-family,Black,Male,0,0,40,United-States,<=50K
43,State-gov,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
46,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,48,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,99,United-States,<=50K
60,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
57,Private,Some-college,Divorced,Other-relative,White,Female,594,0,10,United-States,<=50K
46,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,52,United-States,>50K
38,Private,HS-grad,Married-civ-spouse,Other-relative,White,Male,0,0,40,United-States,>50K
51,Private,Some-college,Married-civ-spouse,Husband,White,Male,15024,0,40,United-States,>50K
33,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,1902,55,United-States,>50K
45,Private,Bachelors,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,5178,0,40,Others,>50K
46,State-gov,Doctorate,Married-civ-spouse,Husband,White,Male,7688,0,45,United-States,>50K
62,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
20,Local-gov,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,65,United-States,<=50K
24,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,30,United-States,<=50K
31,Self-emp-not-inc,Doctorate,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
51,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
27,Local-gov,Bachelors,Never-married,Not-in-family,White,Female,0,0,45,United-States,<=50K
28,Private,Bachelors,Never-married,Not-in-family,White,Female,0,1564,50,United-States,>50K
23,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,Masters,Never-married,Not-in-family,White,Female,13550,0,60,United-States,>50K
64,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,16,United-States,<=50K
43,Private,Masters,Divorced,Not-in-family,White,Female,0,0,50,United-States,>50K
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,Some-college,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,<=50K
38,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,60,United-States,<=50K
50,Self-emp-not-inc,Bachelors,Divorced,Not-in-family,White,Male,0,0,30,United-States,<=50K
31,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,Masters,Married-civ-spouse,Husband,Black,Male,0,1977,40,United-States,>50K
29,Private,HS-grad,Never-married,Not-in-family,White,Male,3325,0,40,Others,<=50K
28,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
31,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,<=50K
22,Private,Some-college,Never-married,Other-relative,White,Male,0,0,38,United-States,<=50K
54,Private,Some-college,Married-civ-spouse,Husband,White,Male,15024,0,60,United-States,>50K
49,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,1848,44,United-States,>50K
24,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,60,United-States,<=50K
59,State-gov,Masters,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
65,Private,Some-college,Married-civ-spouse,Wife,White,Female,0,0,45,United-States,<=50K
34,Private,Bachelors,Married-civ-spouse,Husband,White,Male,7688,0,40,United-States,>50K
36,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,47,United-States,<=50K
55,Private,Bachelors,Married-civ-spouse,Husband,White,Male,7298,0,60,United-States,>50K
37,Private,Some-college,Divorced,Not-in-family,Black,Female,0,0,37,United-States,<=50K
27,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,1485,60,United-States,>50K
33,Private,HS-grad,Never-married,Not-in-family,White,Female,0,1617,40,United-States,<=50K
27,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,80,United-States,>50K
22,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,25,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,Some-college,Married-civ-spouse,Wife,Black,Female,0,0,40,United-States,<=50K
38,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,70,United-States,<=50K
60,State-gov,Masters,Married-civ-spouse,Wife,White,Female,3103,0,40,United-States,>50K
21,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
26,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,35,United-States,<=50K
45,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
32,State-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
41,Local-gov,Some-college,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,Bachelors,Never-married,Not-in-family,White,Female,3325,0,45,United-States,<=50K
24,Private,HS-grad,Married-civ-spouse,Husband,White,Male,4386,0,40,United-States,>50K
39,Private,Doctorate,Never-married,Not-in-family,White,Male,0,0,45,United-States,<=50K
20,Self-emp-not-inc,HS-grad,Divorced,Not-in-family,White,Female,0,0,30,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Husband,White,Male,3464,0,40,United-States,<=50K
39,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
28,Private,Bachelors,Never-married,Not-in-family,White,Female,2174,0,40,United-States,<=50K
48,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
50,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
49,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Self-emp-not-inc,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
76,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
21,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,20,United-States,<=50K
44,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,1902,60,United-States,>50K
52,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,<=50K
26,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,<=50K
44,State-gov,Some-college,Divorced,Not-in-family,Black,Female,0,1590,40,United-States,<=50K
26,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
50,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
28,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,Bachelors,Never-married,Not-in-family,White,Female,0,1564,38,United-States,>50K
48,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
27,State-gov,Masters,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
32,Self-emp-not-inc,HS-grad,Never-married,Not-in-family,White,Female,0,0,60,United-States,<=50K
40,Private,Masters,Never-married,Not-in-family,White,Female,0,0,45,United-States,>50K
24,Self-emp-not-inc,HS-grad,Divorced,Not-in-family,White,Male,0,0,50,United-States,<=50K
62,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
46,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
26,Private,Bachelors,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Others,<=50K
32,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,50,United-States,<=50K
40,Private,Doctorate,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
56,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,30,United-States,<=50K
45,Private,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,38,Others,<=50K
54,Private,Some-college,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,<=50K
33,Self-emp-not-inc,Some-college,Married-civ-spouse,Wife,White,Female,0,0,60,United-States,>50K
43,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
41,Private,Masters,Never-married,Not-in-family,White,Male,27828,0,50,United-States,>50K
39,State-gov,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,Others,<=50K
44,Private,HS-grad,Divorced,Not-in-family,White,Female,14344,0,40,United-States,>50K
33,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
20,Private,HS-grad,Never-married,Other-relative,White,Male,0,0,30,United-States,<=50K
61,Private,HS-grad,Married-civ-spouse,Wife,Black,Female,0,0,40,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,1887,40,United-States,>50K
52,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,7298,0,60,United-States,>50K
46,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,2415,40,United-States,>50K
44,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,48,United-States,>50K
